choice_id,product_id,choice,price,position
1061,8,0,4,4
1061,9,0,7,10
1061,21,0,6,1
1061,23,0,5,6
1061,29,0,3,8
1061,45,0,7,5
1061,46,1,6,2
1061,47,0,7,3
1062,3,0,5,8
1062,4,0,6,5
1062,8,0,4,3
1062,9,0,5,6
1062,21,0,7,2
1062,23,0,3,4
1062,29,0,5,10
1062,45,1,7,7
1062,46,0,6,1
1062,47,0,7,9
1063,3,0,5,10
1063,4,0,3,6
1063,8,1,4,2
1063,9,0,5,4
1063,21,0,5,3
1063,23,0,5,1
1063,29,0,7,9
1063,45,0,3,7
1063,46,0,6,5
1063,47,0,6,8
1064,3,1,7,3
1064,4,0,6,4
1064,8,0,5,6
1064,9,0,7,9
1064,21,0,7,5
1064,23,0,3,10
1064,29,0,3,7
1064,45,0,6,2
1064,46,0,5,1
1064,47,0,7,8
1065,3,0,6,2
1065,4,0,5,1
1065,8,0,6,6
1065,9,0,5,9
1065,21,0,4,8
1065,23,0,4,3
1065,29,0,7,5
1065,45,0,3,7
1065,46,0,3,10
1065,47,1,3,4
1066,3,0,6,3
1066,4,0,7,10
1066,8,1,5,2
1066,9,0,6,6
1066,21,0,7,7
1066,23,0,4,8
1066,29,0,6,4
1066,45,0,4,5
1066,46,0,6,9
1066,47,0,3,1
1067,3,0,7,9
1067,4,0,3,10
1067,8,0,7,6
1067,9,0,7,8
1067,21,0,5,5
1067,23,0,5,4
1067,29,0,5,2
1067,45,1,4,7
1067,46,0,4,3
1067,47,0,6,1
1068,3,0,7,6
1068,4,0,6,10
1068,8,0,7,5
1068,9,0,3,3
1068,21,0,6,9
1068,23,0,3,8
1068,29,0,3,2
1068,45,1,7,1
1068,46,0,7,7
1068,47,0,3,4
1069,3,1,7,4
1069,4,0,7,6
1069,8,0,5,5
1069,9,0,7,2
1069,21,0,7,1
1069,23,0,4,10
1069,29,0,6,8
1069,45,0,4,9
1069,46,0,4,3
1069,47,0,7,7
1070,3,1,4,2
1070,4,0,5,8
1070,8,0,3,5
1070,9,0,7,7
1070,21,0,6,6
1070,23,0,7,3
1070,29,0,4,1
1070,45,0,6,4
1070,46,0,4,9
1070,47,0,3,10
1071,3,0,3,6
1071,4,0,6,2
1071,8,0,7,5
1071,9,0,5,7
1071,21,0,7,9
1071,23,0,5,10
1071,29,0,5,1
1071,45,0,3,3
1071,46,1,4,8
1071,47,0,6,4
1072,3,0,6,6
1072,4,0,3,7
1072,8,0,4,9
1072,9,1,6,3
1072,21,0,4,8
1072,23,0,5,4
1072,29,0,4,2
1072,45,0,7,1
1072,46,0,7,10
1072,47,0,7,5
1073,3,0,3,5
1073,4,0,6,4
1073,8,0,3,8
1073,9,0,6,3
1073,21,0,4,1
1073,23,0,3,2
1073,29,0,3,10
1073,45,1,7,7
1073,46,0,4,6
1073,47,0,4,9
1074,3,0,3,10
1074,4,0,3,8
1074,8,0,7,4
1074,9,0,6,3
1074,21,0,3,1
1074,23,0,4,5
1074,29,0,7,9
1074,45,0,5,7
1074,46,0,6,6
1074,47,1,6,2
1075,3,0,6,10
1075,4,0,3,8
1075,8,0,7,5
1075,9,0,4,1
1075,21,1,4,4
1075,23,0,3,6
1075,29,0,5,3
1075,45,0,7,7
1075,46,0,6,9
1075,47,0,6,2
1076,3,0,3,6
1076,4,0,6,5
1076,8,0,7,3
1076,9,0,4,9
1076,21,0,7,2
1076,23,0,4,8
1076,29,0,5,1
1076,45,0,3,7
1076,46,0,3,4
1076,47,1,4,10
1077,3,0,7,2
1077,4,0,4,9
1077,8,0,5,8
1077,9,0,6,3
1077,21,0,5,1
1077,23,0,6,6
1077,29,0,4,5
1077,45,0,4,7
1077,46,1,3,4
1077,47,0,6,10
1078,3,0,6,7
1078,4,0,7,8
1078,8,1,4,3
1078,9,0,3,4
1078,21,0,7,1
1078,23,0,4,9
1078,29,0,5,10
1078,45,0,6,6
1078,46,0,6,5
1078,47,0,3,2
1079,3,0,6,2
1079,4,0,5,3
1079,8,0,6,4
1079,9,0,7,1
1079,21,0,3,7
1079,23,0,3,6
1079,29,0,5,10
1079,45,0,4,9
1079,46,1,3,8
1079,47,0,4,5
1080,3,0,5,9
1080,4,0,5,1
1080,8,0,5,10
1080,9,0,7,5
1080,21,0,5,4
1080,23,0,4,2
1080,29,0,7,6
1080,45,0,7,7
1080,46,1,4,8
1080,47,0,3,3
1081,3,0,3,6
1081,4,1,7,10
1081,8,0,7,8
1081,9,0,3,2
1081,21,0,4,9
1081,23,0,3,5
1081,29,0,7,3
1081,45,0,3,1
1081,46,0,3,7
1081,47,0,6,4
1082,3,0,3,10
1082,4,0,5,2
1082,8,0,5,8
1082,9,0,3,6
1082,21,0,6,4
1082,23,0,4,1
1082,29,1,7,9
1082,45,0,3,5
1082,46,0,3,7
1082,47,0,4,3
1083,3,0,5,6
1083,4,0,5,10
1083,8,0,3,4
1083,9,0,7,3
1083,21,0,6,1
1083,23,0,7,7
1083,29,0,3,9
1083,45,0,4,2
1083,46,1,5,8
1083,47,0,3,5
1084,3,0,7,4
1084,4,0,5,1
1084,8,0,3,7
1084,9,0,5,2
1084,21,0,6,9
1084,23,0,4,8
1084,29,0,6,6
1084,45,0,4,10
1084,46,1,5,5
1084,47,0,4,3
1085,3,0,4,3
1085,4,0,3,10
1085,8,0,4,4
1085,9,1,7,1
1085,21,0,3,9
1085,23,0,6,2
1085,29,0,4,6
1085,45,0,3,8
1085,46,0,5,5
1085,47,0,4,7
1086,3,0,3,1
1086,4,0,7,9
1086,8,0,4,7
1086,9,1,6,2
1086,21,0,3,10
1086,23,0,7,5
1086,29,0,3,8
1086,45,0,3,3
1086,46,0,5,6
1086,47,0,5,4
1087,3,1,5,10
1087,4,0,4,8
1087,8,0,5,5
1087,9,0,7,7
1087,21,0,6,1
1087,23,0,4,6
1087,29,0,5,2
1087,45,0,6,4
1087,46,0,5,3
1087,47,0,7,9
1088,3,0,5,8
1088,4,0,3,9
1088,8,0,4,10
1088,9,1,5,2
1088,21,0,3,5
1088,23,0,7,6
1088,29,0,7,4
1088,45,0,3,7
1088,46,0,6,3
1088,47,0,5,1
1089,3,0,6,2
1089,4,0,5,6
1089,8,0,4,9
1089,9,0,3,10
1089,21,0,4,7
1089,23,1,7,3
1089,29,0,3,8
1089,45,0,7,5
1089,46,0,5,4
1089,47,0,6,1
1090,3,0,3,9
1090,4,0,5,8
1090,8,0,4,3
1090,9,0,7,1
1090,21,0,3,5
1090,23,0,4,4
1090,29,0,7,6
1090,45,0,4,10
1090,46,1,7,2
1090,47,0,7,7
1091,3,0,4,4
1091,4,1,3,1
1091,8,0,7,3
1091,9,0,7,9
1091,21,0,4,6
1091,23,0,4,10
1091,29,0,7,5
1091,45,0,7,2
1091,46,0,6,7
1091,47,0,4,8
1092,3,0,7,8
1092,4,0,4,1
1092,8,0,3,9
1092,9,0,3,2
1092,21,0,7,7
1092,23,0,5,4
1092,29,0,7,6
1092,45,0,6,3
1092,46,1,7,5
1092,47,0,5,10
1093,3,0,6,9
1093,4,0,7,7
1093,8,0,7,10
1093,9,1,7,5
1093,21,0,4,3
1093,23,0,6,2
1093,29,0,4,8
1093,45,0,4,1
1093,46,0,3,4
1093,47,0,7,6
1094,3,1,4,7
1094,4,0,4,4
1094,8,0,4,2
1094,9,0,6,9
1094,21,0,6,6
1094,23,0,7,3
1094,29,0,4,10
1094,45,0,3,5
1094,46,0,6,1
1094,47,0,7,8
1095,3,0,3,8
1095,4,0,3,4
1095,8,0,5,2
1095,9,1,4,3
1095,21,0,5,9
1095,23,0,4,10
1095,29,0,5,7
1095,45,0,7,6
1095,46,0,6,5
1095,47,0,3,1
1096,3,0,5,9
1096,4,0,4,8
1096,8,0,5,1
1096,9,1,4,6
1096,21,0,7,2
1096,23,0,3,4
1096,29,0,7,10
1096,45,0,6,7
1096,46,0,5,3
1096,47,0,6,5
1097,3,0,3,9
1097,4,0,4,7
1097,8,0,7,2
1097,9,0,4,6
1097,21,0,3,3
1097,23,0,6,1
1097,29,0,4,5
1097,45,0,6,8
1097,46,1,3,10
1097,47,0,6,4
1098,3,0,5,1
1098,4,0,7,2
1098,8,0,4,9
1098,9,0,3,4
1098,21,0,3,10
1098,23,0,5,5
1098,29,0,4,3
1098,45,0,4,6
1098,46,1,3,7
1098,47,0,7,8
1099,3,0,6,4
1099,4,0,6,1
1099,8,0,7,5
1099,9,0,7,6
1099,21,0,7,8
1099,23,0,6,2
1099,29,1,5,9
1099,45,0,5,3
1099,46,0,6,10
1099,47,0,5,7
1100,3,0,7,3
1100,4,0,6,4
1100,8,0,7,7
1100,9,0,3,2
1100,21,0,3,6
1100,23,0,4,8
1100,29,1,4,10
1100,45,0,7,5
1100,46,0,5,1
1100,47,0,4,9
1101,3,0,4,4
1101,4,0,5,8
1101,8,0,4,10
1101,9,0,3,2
1101,21,0,7,6
1101,23,0,4,5
1101,29,1,6,1
1101,45,0,5,7
1101,46,0,3,3
1101,47,0,3,9
1102,3,0,3,8
1102,4,0,7,5
1102,8,0,4,6
1102,9,1,3,1
1102,21,0,4,2
1102,23,0,3,10
1102,29,0,7,4
1102,45,0,3,7
1102,46,0,3,9
1102,47,0,5,3
1103,3,0,3,5
1103,4,0,5,4
1103,8,0,7,3
1103,9,0,7,9
1103,21,0,7,8
1103,23,0,6,10
1103,29,0,6,1
1103,45,0,6,7
1103,46,1,3,2
1103,47,0,4,6
1104,3,0,5,7
1104,4,0,4,10
1104,8,0,3,9
1104,9,0,4,3
1104,21,0,4,4
1104,23,1,4,1
1104,29,0,6,6
1104,45,0,4,8
1104,46,0,7,2
1104,47,0,7,5
1105,3,0,6,1
1105,4,1,3,6
1105,8,0,5,5
1105,9,0,3,4
1105,21,0,7,7
1105,23,0,4,2
1105,29,0,6,10
1105,45,0,7,9
1105,46,0,5,8
1105,47,0,5,3
1106,3,0,3,5
1106,4,0,5,7
1106,8,0,3,10
1106,9,0,6,3
1106,21,0,3,8
1106,23,0,7,4
1106,29,0,5,6
1106,45,1,7,9
1106,46,0,4,2
1106,47,0,5,1
1107,3,0,3,5
1107,4,0,4,10
1107,8,0,7,1
1107,9,1,5,3
1107,21,0,7,8
1107,23,0,7,9
1107,29,0,4,6
1107,45,0,3,2
1107,46,0,5,4
1107,47,0,3,7
1108,3,0,7,5
1108,4,1,5,9
1108,8,0,7,6
1108,9,0,4,3
1108,21,0,5,4
1108,23,0,7,7
1108,29,0,5,2
1108,45,0,3,8
1108,46,0,4,1
1108,47,0,5,10
1109,3,0,3,7
1109,4,0,3,6
1109,8,0,7,5
1109,9,0,4,3
1109,21,0,5,10
1109,23,0,4,4
1109,29,1,3,9
1109,45,0,3,8
1109,46,0,6,2
1109,47,0,6,1
1110,3,0,5,8
1110,4,0,3,9
1110,8,0,4,4
1110,9,0,3,5
1110,21,0,3,1
1110,23,0,4,7
1110,29,0,3,6
1110,45,0,3,2
1110,46,1,6,10
1110,47,0,5,3
1111,3,0,4,10
1111,4,0,5,7
1111,8,1,6,3
1111,9,0,6,5
1111,21,0,7,8
1111,23,0,7,6
1111,29,0,3,9
1111,45,0,4,1
1111,46,0,6,2
1111,47,0,7,4
1112,3,1,7,5
1112,4,0,4,2
1112,8,0,4,6
1112,9,0,3,10
1112,21,0,4,8
1112,23,0,6,4
1112,29,0,4,7
1112,45,0,6,1
1112,46,0,5,3
1112,47,0,7,9
1113,3,0,6,5
1113,4,0,4,7
1113,8,0,4,8
1113,9,0,6,2
1113,21,0,7,4
1113,23,1,4,1
1113,29,0,5,10
1113,45,0,7,9
1113,46,0,6,6
1113,47,0,5,3
1114,3,0,4,1
1114,4,0,3,4
1114,8,0,7,5
1114,9,0,6,6
1114,21,0,5,10
1114,23,0,5,2
1114,29,0,6,9
1114,45,0,7,7
1114,46,0,4,3
1114,47,1,7,8
1115,3,0,4,3
1115,4,1,5,5
1115,8,0,4,1
1115,9,0,6,10
1115,21,0,6,4
1115,23,0,4,6
1115,29,0,4,8
1115,45,0,5,9
1115,46,0,7,2
1115,47,0,6,7
1116,3,1,3,5
1116,4,0,4,4
1116,8,0,6,1
1116,9,0,3,8
1116,21,0,5,6
1116,23,0,3,2
1116,29,0,3,10
1116,45,0,5,9
1116,46,0,7,7
1116,47,0,7,3
1117,3,0,7,3
1117,4,0,5,1
1117,8,0,7,9
1117,9,0,7,7
1117,21,0,5,5
1117,23,0,4,4
1117,29,0,5,6
1117,45,0,4,8
1117,46,0,5,2
1117,47,1,7,10
1118,3,0,7,1
1118,4,0,5,7
1118,8,0,5,10
1118,9,0,4,5
1118,21,0,6,6
1118,23,0,3,8
1118,29,0,3,3
1118,45,0,6,2
1118,46,0,4,9
1118,47,1,6,4
1119,3,0,7,9
1119,4,0,4,7
1119,8,0,5,6
1119,9,0,4,4
1119,21,0,3,3
1119,23,1,6,1
1119,29,0,3,10
1119,45,0,4,8
1119,46,0,4,2
1119,47,0,5,5
1120,3,0,3,6
1120,4,1,5,2
1120,8,0,5,8
1120,9,0,3,10
1120,21,0,5,9
1120,23,0,4,5
1120,29,0,3,1
1120,45,0,6,4
1120,46,0,5,7
1120,47,0,7,3
1121,3,0,3,6
1121,4,0,4,5
1121,8,0,3,7
1121,9,0,4,9
1121,21,0,7,10
1121,23,0,7,8
1121,29,0,5,3
1121,45,0,4,1
1121,46,1,7,2
1121,47,0,7,4
1122,3,0,4,10
1122,4,0,5,1
1122,8,0,7,7
1122,9,0,4,6
1122,21,0,3,9
1122,23,0,7,4
1122,29,1,3,2
1122,45,0,3,3
1122,46,0,3,5
1122,47,0,7,8
1123,3,0,6,2
1123,4,0,5,7
1123,8,0,7,10
1123,9,0,3,6
1123,21,0,3,8
1123,23,0,6,1
1123,29,0,3,3
1123,45,0,5,5
1123,46,0,4,4
1123,47,1,5,9
1124,3,0,7,3
1124,4,0,3,9
1124,8,0,6,4
1124,9,0,6,1
1124,21,0,3,5
1124,23,0,6,6
1124,29,0,4,10
1124,45,0,7,2
1124,46,1,4,7
1124,47,0,7,8
1125,3,0,4,7
1125,4,0,5,1
1125,8,0,3,8
1125,9,0,3,6
1125,21,0,5,9
1125,23,0,7,3
1125,29,0,7,5
1125,45,0,6,4
1125,46,1,7,2
1125,47,0,6,10
1126,3,0,5,3
1126,4,0,4,6
1126,8,0,7,4
1126,9,0,5,9
1126,21,1,3,1
1126,23,0,6,2
1126,29,0,5,8
1126,45,0,5,7
1126,46,0,4,10
1126,47,0,7,5
1127,3,0,3,5
1127,4,0,5,7
1127,8,0,6,6
1127,9,0,7,1
1127,21,0,7,9
1127,23,0,5,4
1127,29,1,4,3
1127,45,0,6,10
1127,46,0,5,8
1127,47,0,5,2
1128,3,0,5,6
1128,4,0,6,4
1128,8,0,3,3
1128,9,0,6,1
1128,21,0,5,10
1128,23,0,3,9
1128,29,0,5,2
1128,45,0,7,7
1128,46,0,5,8
1128,47,1,6,5
1129,3,0,5,5
1129,4,1,6,8
1129,8,0,6,9
1129,9,0,6,3
1129,21,0,7,10
1129,23,0,5,1
1129,29,0,4,2
1129,45,0,3,7
1129,46,0,4,6
1129,47,0,4,4
1130,3,0,5,10
1130,4,0,5,3
1130,8,0,7,6
1130,9,0,4,2
1130,21,0,7,5
1130,23,0,4,8
1130,29,0,6,4
1130,45,0,3,9
1130,46,1,3,7
1130,47,0,5,1
1131,3,0,5,4
1131,4,0,4,9
1131,8,0,4,10
1131,9,0,6,3
1131,21,0,6,2
1131,23,0,6,1
1131,29,0,4,7
1131,45,0,5,5
1131,46,1,7,6
1131,47,0,6,8
1132,3,0,4,9
1132,4,0,5,1
1132,8,0,6,2
1132,9,0,7,5
1132,21,0,7,10
1132,23,0,7,4
1132,29,0,5,7
1132,45,0,3,8
1132,46,0,5,6
1132,47,1,5,3
1133,3,1,4,7
1133,4,0,6,10
1133,8,0,3,8
1133,9,0,5,2
1133,21,0,3,1
1133,23,0,4,9
1133,29,0,5,6
1133,45,0,6,3
1133,46,0,7,5
1133,47,0,6,4
1134,3,0,4,9
1134,4,0,5,4
1134,8,0,5,10
1134,9,0,7,8
1134,21,0,5,3
1134,23,0,6,7
1134,29,0,6,6
1134,45,0,4,5
1134,46,0,6,1
1134,47,1,5,2
1135,3,0,5,5
1135,4,0,5,10
1135,8,0,3,4
1135,9,0,4,7
1135,21,0,6,6
1135,23,1,6,1
1135,29,0,7,3
1135,45,0,5,2
1135,46,0,4,9
1135,47,0,4,8
1136,3,0,5,2
1136,4,0,3,7
1136,8,0,4,4
1136,9,0,6,5
1136,21,0,3,6
1136,23,0,6,3
1136,29,0,6,9
1136,45,0,7,8
1136,46,0,3,1
1136,47,1,5,10
1137,3,1,3,1
1137,4,0,7,8
1137,8,0,4,2
1137,9,0,5,7
1137,21,0,5,4
1137,23,0,3,9
1137,29,0,5,6
1137,45,0,3,3
1137,46,0,3,10
1137,47,0,7,5
1138,3,1,4,1
1138,4,0,5,5
1138,8,0,7,9
1138,9,0,6,10
1138,21,0,5,4
1138,23,0,7,2
1138,29,0,3,6
1138,45,0,6,3
1138,46,0,5,8
1138,47,0,5,7
1139,3,1,4,9
1139,4,0,4,6
1139,8,0,3,3
1139,9,0,7,1
1139,21,0,6,2
1139,23,0,7,10
1139,29,0,6,5
1139,45,0,5,7
1139,46,0,7,8
1139,47,0,6,4
1140,3,0,6,7
1140,4,0,3,4
1140,8,0,3,8
1140,9,0,6,1
1140,21,0,7,10
1140,23,0,4,9
1140,29,0,6,5
1140,45,0,7,2
1140,46,1,3,3
1140,47,0,4,6
1141,3,0,6,8
1141,4,0,4,1
1141,8,0,3,2
1141,9,0,3,5
1141,21,1,5,3
1141,23,0,4,7
1141,29,0,7,4
1141,45,0,5,10
1141,46,0,4,9
1141,47,0,6,6
1142,3,0,4,10
1142,4,0,3,9
1142,8,0,5,3
1142,9,0,5,8
1142,21,0,6,5
1142,23,1,7,1
1142,29,0,6,2
1142,45,0,3,4
1142,46,0,7,7
1142,47,0,5,6
1143,3,0,4,9
1143,4,0,6,4
1143,8,0,6,7
1143,9,1,5,1
1143,21,0,4,2
1143,23,0,4,3
1143,29,0,5,5
1143,45,0,7,10
1143,46,0,3,8
1143,47,0,5,6
1144,3,0,5,1
1144,4,1,3,7
1144,8,0,5,2
1144,9,0,6,10
1144,21,0,3,8
1144,23,0,4,4
1144,29,0,5,3
1144,45,0,6,9
1144,46,0,7,5
1144,47,0,6,6
1145,3,0,3,5
1145,4,0,6,4
1145,8,1,5,10
1145,9,0,7,9
1145,21,0,4,2
1145,23,0,7,6
1145,29,0,5,3
1145,45,0,4,8
1145,46,0,7,1
1145,47,0,5,7
1146,3,0,4,7
1146,4,0,6,4
1146,8,0,6,3
1146,9,1,7,1
1146,21,0,7,10
1146,23,0,5,5
1146,29,0,3,2
1146,45,0,5,9
1146,46,0,3,8
1146,47,0,3,6
1147,3,0,6,3
1147,4,0,6,7
1147,8,0,7,5
1147,9,0,4,4
1147,21,0,7,2
1147,23,0,4,6
1147,29,0,3,8
1147,45,1,3,9
1147,46,0,5,1
1147,47,0,5,10
1148,3,0,3,5
1148,4,0,7,6
1148,8,0,7,10
1148,9,0,4,8
1148,21,0,7,2
1148,23,1,7,1
1148,29,0,5,7
1148,45,0,4,3
1148,46,0,7,9
1148,47,0,6,4
1149,3,0,7,5
1149,4,1,5,7
1149,8,0,6,2
1149,9,0,6,6
1149,21,0,5,10
1149,23,0,3,1
1149,29,0,5,4
1149,45,0,5,9
1149,46,0,4,3
1149,47,0,3,8
1150,3,0,6,3
1150,4,0,3,5
1150,8,0,4,7
1150,9,0,3,1
1150,21,0,6,2
1150,23,1,7,4
1150,29,0,5,10
1150,45,0,4,9
1150,46,0,7,6
1150,47,0,7,8
1151,3,1,5,7
1151,4,0,6,1
1151,8,0,5,3
1151,9,0,4,4
1151,21,0,3,5
1151,23,0,5,8
1151,29,0,4,9
1151,45,0,4,2
1151,46,0,7,6
1151,47,0,7,10
1152,3,0,3,8
1152,4,0,7,1
1152,8,0,7,7
1152,9,0,4,5
1152,21,0,5,3
1152,23,0,3,6
1152,29,0,7,9
1152,45,0,6,10
1152,46,1,6,2
1152,47,0,7,4
1153,3,1,7,3
1153,4,0,4,1
1153,8,0,7,7
1153,9,0,7,5
1153,21,0,3,4
1153,23,0,7,6
1153,29,0,6,8
1153,45,0,4,2
1153,46,0,5,9
1153,47,0,4,10
1154,3,0,3,7
1154,4,0,3,4
1154,8,0,3,2
1154,9,0,5,6
1154,21,1,4,1
1154,23,0,6,3
1154,29,0,7,9
1154,45,0,7,10
1154,46,0,5,5
1154,47,0,6,8
1155,3,0,5,10
1155,4,0,4,7
1155,8,0,6,3
1155,9,0,6,5
1155,21,0,4,8
1155,23,0,7,9
1155,29,0,7,4
1155,45,0,6,1
1155,46,1,7,2
1155,47,0,7,6
1156,3,0,6,8
1156,4,0,4,7
1156,8,0,5,9
1156,9,0,7,10
1156,21,1,5,4
1156,23,0,7,3
1156,29,0,6,6
1156,45,0,5,1
1156,46,0,6,5
1156,47,0,3,2
1157,3,1,6,3
1157,4,0,5,5
1157,8,0,6,7
1157,9,0,6,10
1157,21,0,6,4
1157,23,0,5,9
1157,29,0,5,1
1157,45,0,5,6
1157,46,0,6,8
1157,47,0,6,2
1158,3,0,5,3
1158,4,0,3,4
1158,8,0,4,5
1158,9,0,7,8
1158,21,0,6,2
1158,23,0,7,7
1158,29,0,4,1
1158,45,1,6,10
1158,46,0,6,9
1158,47,0,7,6
1159,3,0,3,10
1159,4,0,6,1
1159,8,0,3,2
1159,9,0,3,3
1159,21,0,4,7
1159,23,0,6,4
1159,29,1,5,8
1159,45,0,3,9
1159,46,0,4,6
1159,47,0,4,5
1160,3,1,3,2
1160,4,0,5,7
1160,8,0,7,1
1160,9,0,6,8
1160,21,0,6,3
1160,23,0,5,10
1160,29,0,7,4
1160,45,0,3,6
1160,46,0,5,9
1160,47,0,7,5
1161,3,1,7,1
1161,4,0,6,7
1161,8,0,6,4
1161,9,0,5,5
1161,21,0,5,8
1161,23,0,7,3
1161,29,0,7,6
1161,45,0,6,10
1161,46,0,6,2
1161,47,0,6,9
1162,3,0,5,1
1162,4,0,4,10
1162,8,0,7,6
1162,9,0,3,5
1162,21,0,7,9
1162,23,0,5,2
1162,29,0,3,4
1162,45,1,4,8
1162,46,0,3,3
1162,47,0,6,7
1163,3,0,5,4
1163,4,0,6,2
1163,8,0,3,8
1163,9,0,3,1
1163,21,0,5,7
1163,23,0,6,3
1163,29,0,4,9
1163,45,0,6,10
1163,46,1,3,6
1163,47,0,6,5
1164,3,0,7,1
1164,4,0,5,6
1164,8,0,7,9
1164,9,0,4,8
1164,21,0,3,7
1164,23,0,7,2
1164,29,0,4,5
1164,45,1,6,10
1164,46,0,7,4
1164,47,0,5,3
1165,3,1,3,7
1165,4,0,5,1
1165,8,0,4,2
1165,9,0,5,6
1165,21,0,5,10
1165,23,0,4,8
1165,29,0,3,9
1165,45,0,7,3
1165,46,0,3,5
1165,47,0,5,4
1166,3,0,5,8
1166,4,0,4,10
1166,8,0,7,9
1166,9,1,6,5
1166,21,0,7,2
1166,23,0,4,6
1166,29,0,3,1
1166,45,0,7,7
1166,46,0,5,4
1166,47,0,3,3
1167,3,0,7,8
1167,4,0,7,4
1167,8,0,4,1
1167,9,0,4,3
1167,21,0,3,7
1167,23,0,4,2
1167,29,0,6,10
1167,45,1,4,5
1167,46,0,7,6
1167,47,0,4,9
1168,3,0,5,1
1168,4,0,3,2
1168,8,0,3,9
1168,9,0,4,10
1168,21,0,5,4
1168,23,0,7,6
1168,29,1,5,5
1168,45,0,5,7
1168,46,0,6,8
1168,47,0,3,3
1169,3,1,6,9
1169,4,0,3,5
1169,8,0,7,8
1169,9,0,5,10
1169,21,0,5,7
1169,23,0,7,6
1169,29,0,4,4
1169,45,0,5,2
1169,46,0,3,1
1169,47,0,6,3
1170,3,0,7,4
1170,4,0,7,6
1170,8,0,5,1
1170,9,0,3,10
1170,21,0,7,9
1170,23,0,5,5
1170,29,0,5,7
1170,45,0,7,2
1170,46,1,3,8
1170,47,0,5,3
1171,3,0,4,2
1171,4,0,7,7
1171,8,0,3,10
1171,9,0,3,9
1171,21,0,7,5
1171,23,0,3,3
1171,29,0,6,4
1171,45,1,7,1
1171,46,0,7,8
1171,47,0,5,6
1172,3,0,7,1
1172,4,1,4,8
1172,8,0,3,9
1172,9,0,4,7
1172,21,0,6,5
1172,23,0,3,10
1172,29,0,7,4
1172,45,0,5,2
1172,46,0,3,3
1172,47,0,4,6
1173,3,0,3,8
1173,4,0,6,1
1173,8,0,4,9
1173,9,0,5,3
1173,21,0,7,5
1173,23,0,7,7
1173,29,0,4,10
1173,45,0,7,4
1173,46,1,3,2
1173,47,0,4,6
1174,3,0,7,2
1174,4,0,4,5
1174,8,0,3,8
1174,9,0,6,6
1174,21,0,5,9
1174,23,0,6,10
1174,29,0,3,7
1174,45,0,6,4
1174,46,0,6,3
1174,47,1,4,1
1175,3,0,6,2
1175,4,0,4,7
1175,8,0,4,1
1175,9,0,6,9
1175,21,1,3,3
1175,23,0,5,6
1175,29,0,7,8
1175,45,0,5,10
1175,46,0,3,5
1175,47,0,4,4
1176,3,0,4,3
1176,4,1,5,8
1176,8,0,3,2
1176,9,0,3,7
1176,21,0,3,1
1176,23,0,4,9
1176,29,0,6,5
1176,45,0,7,6
1176,46,0,3,4
1176,47,0,6,10
1177,3,0,4,3
1177,4,0,7,2
1177,8,0,5,9
1177,9,1,6,10
1177,21,0,4,6
1177,23,0,3,8
1177,29,0,7,1
1177,45,0,3,5
1177,46,0,5,7
1177,47,0,5,4
1178,3,0,7,10
1178,4,0,6,9
1178,8,0,6,5
1178,9,1,3,3
1178,21,0,5,2
1178,23,0,5,6
1178,29,0,6,1
1178,45,0,7,4
1178,46,0,5,8
1178,47,0,5,7
1179,3,0,3,6
1179,4,1,6,10
1179,8,0,6,5
1179,9,0,7,4
1179,21,0,5,2
1179,23,0,5,3
1179,29,0,3,9
1179,45,0,7,1
1179,46,0,3,7
1179,47,0,5,8
1180,3,1,3,2
1180,4,0,4,1
1180,8,0,5,5
1180,9,0,3,6
1180,21,0,3,4
1180,23,0,6,9
1180,29,0,7,3
1180,45,0,6,10
1180,46,0,4,8
1180,47,0,3,7
1181,3,0,3,9
1181,4,0,7,6
1181,8,0,3,2
1181,9,0,5,1
1181,21,0,7,10
1181,23,0,5,7
1181,29,0,7,3
1181,45,0,7,4
1181,46,1,6,8
1181,47,0,7,5
1182,3,0,6,7
1182,4,0,6,2
1182,8,0,5,5
1182,9,1,4,3
1182,21,0,6,8
1182,23,0,7,1
1182,29,0,3,10
1182,45,0,7,4
1182,46,0,5,6
1182,47,0,3,9
1183,3,0,6,7
1183,4,0,7,10
1183,8,0,6,8
1183,9,1,3,5
1183,21,0,3,9
1183,23,0,3,4
1183,29,0,4,3
1183,45,0,7,6
1183,46,0,3,2
1183,47,0,5,1
1184,3,0,3,10
1184,4,1,7,7
1184,8,0,4,5
1184,9,0,5,1
1184,21,0,4,4
1184,23,0,5,3
1184,29,0,7,2
1184,45,0,3,9
1184,46,0,5,6
1184,47,0,4,8
1185,3,0,6,10
1185,4,0,7,3
1185,8,0,3,5
1185,9,0,3,2
1185,21,0,4,9
1185,23,0,7,8
1185,29,0,5,4
1185,45,1,7,6
1185,46,0,4,7
1185,47,0,3,1
1186,3,0,3,9
1186,4,0,5,7
1186,8,0,4,5
1186,9,1,4,1
1186,21,0,3,4
1186,23,0,4,10
1186,29,0,6,2
1186,45,0,5,8
1186,46,0,6,3
1186,47,0,7,6
1187,3,0,6,10
1187,4,0,6,2
1187,8,0,5,8
1187,9,0,4,7
1187,21,0,3,4
1187,23,0,3,3
1187,29,0,7,5
1187,45,1,4,9
1187,46,0,7,1
1187,47,0,5,6
1188,3,0,7,5
1188,4,0,4,8
1188,8,1,4,2
